ticket_id,created_at,created_timestamp,status,first_solved_at,ticket_brand,ticket_channel,ticket_form,ticket_group,ticket_priority,ticket_type,submitter_role,requester_organization,is_one_touch_resolution,is_two_touch_resolution,is_multi_touch_resolution,first_assignment_to_resolution_calendar_minutes,requester_wait_time_in_calendar_minutes,ticket_satisfaction_score,first_reply_time_calendar_minutes,last_assignment_to_resolution_calendar_minutes,final_resolution_calendar_minutes,assignee_name
157416,2023-08-09 21:47:28.000000,2023-08-09 21:47:28.000000,solved,2023-08-14 16:45:26.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,The Auto DNA,FALSE,TRUE,FALSE,6787,635,bad,136.4166667,6787,6898,Creed Bratton
157412,2023-08-09 21:32:00.000000,2023-08-09 21:32:00.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,task,end-user,Jump Room,FALSE,FALSE,FALSE,,4220,,65.83333333,,,Ryan Howard
157410,2023-08-09 21:29:38.000000,2023-08-09 21:29:38.000000,solved,2023-08-13 00:01:20.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,question,end-user,Active Body,FALSE,FALSE,TRUE,4469,92,good,28.35,4469,4472,Roy Anderson
157387,2023-08-09 19:21:49.000000,2023-08-09 19:21:49.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,question,end-user,Urban Gallery,FALSE,FALSE,FALSE,,103,,34.23333333,,,Meredith Palmer
157370,2023-08-09 18:51:42.000000,2023-08-09 18:51:42.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,task,end-user,Hearty Pancake,FALSE,FALSE,FALSE,,1525,,118.95,,,Toby Flenderson
157359,2023-08-09 18:13:09.000000,2023-08-09 18:13:09.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Puff Lounge,FALSE,FALSE,TRUE,,0,good,,,,Dwight Schrute
157358,2023-08-09 18:11:49.000000,2023-08-09 18:11:49.000000,solved,2023-08-10 10:09:10.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,problem,end-user,Raven,FALSE,TRUE,FALSE,950,35,bad,31.4,950,958,Michael Scott
157354,2023-08-09 17:54:08.000000,2023-08-09 17:54:08.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,incident,end-user,The Spice Route,FALSE,FALSE,FALSE,,911,,911.45,,,Ryan Howard
157351,2023-08-09 17:51:33.000000,2023-08-09 17:51:33.000000,solved,2023-08-10 16:25:13.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,problem,end-user,House Brush,FALSE,FALSE,TRUE,1334,438,good,61.46666667,1334,1354,Darryl Philbin
157342,2023-08-09 16:51:43.000000,2023-08-09 16:51:43.000000,solved,2023-08-10 14:37:46.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,problem,end-user,Puff Lounge,FALSE,FALSE,TRUE,1305,90,bad,86.2,1305,1306,Andy Bernard
157336,2023-08-09 16:25:07.000000,2023-08-09 16:25:07.000000,solved,2023-08-09 22:20:28.002000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,problem,end-user,Jump Room,FALSE,FALSE,TRUE,0,355,good,,0,355,Oscar Martinez
157333,2023-08-09 16:10:45.000000,2023-08-09 16:10:45.000000,solved,2023-08-11 11:27:42.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,question,end-user,Sister Inc,FALSE,FALSE,TRUE,2596,1232,good,60.98333333,2596,2597,Roy Anderson
157326,2023-08-09 15:47:07.000000,2023-08-09 15:47:07.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,problem,end-user,Gadget Man,FALSE,FALSE,FALSE,,7386,,469.85,,,Ryan Howard
157324,2023-08-09 15:41:05.000000,2023-08-09 15:41:05.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,task,end-user,Gadget Man,FALSE,FALSE,FALSE,,7348,,472,,,Kelly Kapoor
157313,2023-08-09 15:13:41.000000,2023-08-09 15:13:41.000000,solved,2023-08-14 14:55:22.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,question,end-user,Gadget Man,FALSE,FALSE,TRUE,7177,42,bad,41.76666667,7177,7182,David Wallace
157305,2023-08-09 14:30:20.000000,2023-08-09 14:30:20.000000,solved,2023-08-09 17:27:24.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Support,low,task,end-user,The Auto DNA,FALSE,FALSE,TRUE,177,173,good,4.05,177,177,David Wallace
157292,2023-08-09 12:36:08.000000,2023-08-09 12:36:08.000000,solved,2023-08-11 13:09:05.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,problem,end-user,Bean Morning,FALSE,FALSE,TRUE,2913,20,good,14.25,2913,2913,Kelly Kapoor
157267,2023-08-09 10:45:09.000000,2023-08-09 10:45:09.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,problem,end-user,Life By Milkshake,FALSE,FALSE,FALSE,,452,,253.7166667,,,Creed Bratton
157266,2023-08-09 10:44:55.000000,2023-08-09 10:44:55.000000,solved,2023-08-09 14:54:52.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,problem,end-user,Urban Philosophy,TRUE,FALSE,FALSE,245,250,bad,249.95,245,250,Stanley Hudson
157263,2023-08-09 10:32:29.000000,2023-08-09 10:32:29.000000,solved,2023-08-14 08:16:25.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,task,end-user,Beep Sports,FALSE,FALSE,TRUE,6882,7063,bad,182.0666667,6853,7064,Creed Bratton
157262,2023-08-09 10:31:31.000000,2023-08-09 10:31:31.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,low,task,end-user,The Auto DNA,FALSE,FALSE,TRUE,,0,bad,,,,Karen Filippelli
157255,2023-08-09 09:24:18.000000,2023-08-09 09:24:18.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,low,incident,end-user,Zip Ride,FALSE,FALSE,TRUE,,0,bad,,,,Karen Filippelli
157253,2023-08-09 09:08:42.000000,2023-08-09 09:08:42.000000,hold,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Support,low,incident,agent,The Interactive College,FALSE,FALSE,FALSE,,4802,,0.1,,,Phyllis Vance
157252,2023-08-09 08:52:08.000000,2023-08-09 08:52:08.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Think Ink,FALSE,FALSE,FALSE,,348,,348.75,,,Toby Flenderson
157242,2023-08-09 03:37:59.000000,2023-08-09 03:37:59.000000,solved,2023-08-11 09:13:07.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,task,end-user,Hospital Tutor,TRUE,FALSE,FALSE,3196,191,good,190.2166667,3196,3216,Holly Flax
157229,2023-08-09 00:10:03.000000,2023-08-09 00:10:03.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Urban Safari,FALSE,FALSE,FALSE,,5255,,455.9333333,,,Angela Martin
157227,2023-08-08 23:57:23.000000,2023-08-08 23:57:23.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,incident,end-user,Fix Guru,FALSE,FALSE,FALSE,,666,,339.6833333,,,Pam Beesly (later Pam Halpert)
157219,2023-08-08 21:51:01.000000,2023-08-08 21:51:01.000000,hold,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Support,normal,problem,end-user,Service Scientist,FALSE,FALSE,FALSE,,8415,,0.08333333333,,,Stanley Hudson
157218,2023-08-08 21:41:39.000000,2023-08-08 21:41:39.000000,solved,2023-08-09 19:48:32.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,incident,agent,Urban Safari,FALSE,TRUE,FALSE,1322,1327,bad,32.15,1322,1327,Ryan Howard
157216,2023-08-08 21:31:35.000000,2023-08-08 21:31:35.000000,solved,2023-08-10 10:21:13.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,problem,end-user,Service Scientist,FALSE,FALSE,TRUE,2207,111,bad,76.58333333,2207,2210,Phyllis Vance
157212,2023-08-08 21:09:56.000000,2023-08-08 21:09:56.000000,solved,2023-08-10 14:12:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,incident,end-user,Wood Works,FALSE,TRUE,FALSE,2337,136,bad,135.2833333,2337,2463,Stanley Hudson
157206,2023-08-08 20:48:46.000000,2023-08-08 20:48:46.000000,solved,2023-08-11 13:31:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,problem,end-user,Urban Gallery,FALSE,FALSE,TRUE,3699,1593,good,183.5166667,3699,3883,Holly Flax
157192,2023-08-08 19:50:51.000000,2023-08-08 19:50:51.000000,solved,2023-08-11 05:09:32.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,task,end-user,Raven,FALSE,FALSE,TRUE,3189,2990,bad,304.55,3189,3439,Dwight Schrute
157176,2023-08-08 18:59:20.000000,2023-08-08 18:59:20.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,high,task,end-user,Zip Ride,FALSE,FALSE,TRUE,,0,bad,,,,Andy Bernard
157167,2023-08-08 18:08:54.000000,2023-08-08 18:08:54.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,normal,problem,end-user,Zip Ride,FALSE,FALSE,TRUE,,0,good,,,,Kelly Kapoor
157164,2023-08-08 18:05:25.000000,2023-08-08 18:05:25.000000,solved,2023-08-10 22:53:13.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,incident,end-user,Brew Bean,FALSE,TRUE,FALSE,3167,2376,bad,1093.716667,3167,3168,Stanley Hudson
157161,2023-08-08 17:55:29.000000,2023-08-08 17:55:29.000000,solved,2023-08-10 14:30:19.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Urban Gallery,FALSE,FALSE,TRUE,2667,2399,good,9.866666667,2667,2675,Roy Anderson
157159,2023-08-08 17:46:15.000000,2023-08-08 17:46:15.000000,solved,2023-08-10 00:36:27.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,question,end-user,House Brush,FALSE,FALSE,TRUE,1781,1455,good,157.2,1781,1850,Jim Halpert
157157,2023-08-08 17:28:29.000000,2023-08-08 17:28:29.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Active Body,FALSE,FALSE,FALSE,,7781,,377.6,,,Ryan Howard
157140,2023-08-08 16:04:50.000000,2023-08-08 16:04:50.000000,hold,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Support,normal,problem,end-user,Sky Tours,FALSE,FALSE,FALSE,,8805,,0.1,,,Ryan Howard
157135,2023-08-08 15:53:03.000000,2023-08-08 15:53:03.000000,solved,2023-08-11 19:01:45.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,problem,end-user,The Zone,TRUE,FALSE,FALSE,4503,149,bad,149.7333333,4503,4508,Kelly Kapoor
157132,2023-08-08 15:49:11.000000,2023-08-08 15:49:11.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,urgent,incident,end-user,My Vegetarian Dinner,FALSE,FALSE,TRUE,,0,good,,,,Toby Flenderson
157124,2023-08-08 15:09:01.000000,2023-08-08 15:09:01.000000,solved,2023-08-09 11:12:48.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Bloom Marketing,FALSE,TRUE,FALSE,1203,188,bad,72.13333333,1203,1203,Jan Levinson
157118,2023-08-08 14:51:03.000000,2023-08-08 14:51:03.000000,solved,2023-08-09 18:42:03.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Jump Room,FALSE,TRUE,FALSE,1666,220,bad,220.3333333,1666,1671,Pam Beesly (later Pam Halpert)
157113,2023-08-08 14:26:50.000000,2023-08-08 14:26:50.000000,solved,2023-08-10 11:33:17.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Urban Philosophy,FALSE,FALSE,TRUE,2704,7,bad,6.283333333,2704,2707,Pam Beesly (later Pam Halpert)
157110,2023-08-08 14:21:01.000000,2023-08-08 14:21:01.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,incident,end-user,The Crunchy Croissant,FALSE,FALSE,FALSE,,1842,,885.9833333,,,Erin Hannon (Kelly Erin Hannon)
157107,2023-08-08 14:13:56.000000,2023-08-08 14:13:56.000000,solved,2023-08-11 11:05:23.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,task,end-user,Think Ink,FALSE,FALSE,TRUE,4131,45,bad,44.2,4131,4132,Dwight Schrute
157105,2023-08-08 14:08:14.000000,2023-08-08 14:08:14.000000,solved,2023-08-11 20:46:00.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,problem,end-user,Bloom Marketing,FALSE,FALSE,TRUE,4717,1717,bad,339.0833333,3139,4718,Dwight Schrute
157100,2023-08-08 13:58:03.000000,2023-08-08 13:58:03.000000,solved,2023-08-10 11:30:55.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,question,end-user,Evergrow,FALSE,FALSE,TRUE,2732,13,good,13.5,2732,2732,Roy Anderson
157094,2023-08-08 13:26:25.000000,2023-08-08 13:26:25.000000,solved,2023-08-09 13:27:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,task,end-user,Active Body,FALSE,FALSE,TRUE,1440,36,good,31.81666667,1440,1441,Pam Beesly (later Pam Halpert)
157086,2023-08-08 12:47:02.000000,2023-08-08 12:47:02.000000,solved,2023-08-09 00:46:06.001000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Support,high,incident,end-user,The Loop,FALSE,TRUE,FALSE,719,0,good,0.1,0,719,Roy Anderson
157080,2023-08-08 11:25:48.000000,2023-08-08 11:25:48.000000,solved,2023-08-08 16:01:37.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,problem,end-user,Bean Morning,FALSE,TRUE,FALSE,272,82,bad,217.9833333,272,276,Jan Levinson
157074,2023-08-08 11:00:14.000000,2023-08-08 11:00:14.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,problem,end-user,Office Brush,FALSE,FALSE,FALSE,,7517,,490.2,,,Toby Flenderson
157065,2023-08-08 10:00:32.000000,2023-08-08 10:00:32.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,question,end-user,My Vegetarian Dinner,FALSE,FALSE,FALSE,,4665,,15.08333333,,,David Wallace
157058,2023-08-08 09:12:26.000000,2023-08-08 09:12:26.000000,solved,2023-08-09 16:56:49.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,task,end-user,Hospital Tutor,FALSE,FALSE,TRUE,8697,496,good,307.1666667,8697,8736,Pam Beesly (later Pam Halpert)
157050,2023-08-08 08:17:18.000000,2023-08-08 08:17:18.000000,solved,2023-08-08 09:30:05.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,question,end-user,Sister Inc,FALSE,FALSE,TRUE,70,73,bad,,70,73,Pam Beesly (later Pam Halpert)
157047,2023-08-08 07:52:34.000000,2023-08-08 07:52:34.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,task,end-user,Wood Works,FALSE,FALSE,FALSE,,517,,516.5166667,,,Erin Hannon (Kelly Erin Hannon)
157043,2023-08-08 07:10:39.000000,2023-08-08 07:10:39.000000,solved,2023-08-13 01:01:36.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,end-user,Office Brush,FALSE,FALSE,TRUE,6824,2471,bad,8.6,6824,6831,Ryan Howard
157041,2023-08-08 07:06:57.000000,2023-08-08 07:06:57.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,high,task,end-user,The Interactive College,FALSE,FALSE,TRUE,,0,bad,,,,Angela Martin
157037,2023-08-08 06:38:46.000000,2023-08-08 06:38:46.000000,solved,2023-08-11 14:02:37.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,incident,end-user,Fix Guru,TRUE,FALSE,FALSE,4434,431,good,430.9166667,4434,4764,Oscar Martinez
157035,2023-08-08 05:53:17.000000,2023-08-08 05:53:17.000000,solved,2023-08-11 10:01:20.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,question,end-user,House Brush,FALSE,TRUE,FALSE,4414,215,good,215.3166667,4414,4568,Karen Filippelli
157033,2023-08-08 05:35:28.000000,2023-08-08 05:35:28.000000,solved,2023-08-09 12:16:39.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,task,end-user,Urban Philosophy,FALSE,TRUE,FALSE,1674,1841,bad,557.1166667,1674,1841,Kelly Kapoor
157029,2023-08-08 04:13:26.000000,2023-08-08 04:13:26.000000,solved,2023-08-08 16:22:09.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,agent,The Auto DNA,FALSE,FALSE,TRUE,702,729,bad,,702,729,Kevin Malone
156991,2023-08-07 20:44:08.000000,2023-08-07 20:44:08.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,normal,task,end-user,Beep Sports,FALSE,FALSE,TRUE,,0,good,,,,Erin Hannon (Kelly Erin Hannon)
156989,2023-08-07 20:35:18.000000,2023-08-07 20:35:18.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,question,end-user,The Interactive College,FALSE,FALSE,FALSE,,9848,,935.95,,,Kelly Kapoor
156984,2023-08-07 20:20:13.000000,2023-08-07 20:20:13.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,low,problem,end-user,Bean Morning,FALSE,FALSE,TRUE,,0,bad,,,,Phyllis Vance
156982,2023-08-07 20:11:13.000000,2023-08-07 20:11:13.000000,solved,2023-08-07 20:23:31.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,task,agent,Garden Store,TRUE,FALSE,FALSE,12,12,bad,,12,12,Holly Flax
156980,2023-08-07 20:02:32.000000,2023-08-07 20:02:32.000000,solved,2023-08-07 20:46:22.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,problem,agent,First Step,FALSE,FALSE,TRUE,43,44,bad,,43,44,Meredith Palmer
156973,2023-08-07 19:07:18.000000,2023-08-07 19:07:18.000000,solved,2023-08-10 14:46:08.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,problem,end-user,Easy Wings,FALSE,FALSE,TRUE,3646,2463,good,415.4166667,3646,4059,Jan Levinson
156971,2023-08-07 18:17:43.000000,2023-08-07 18:17:43.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,normal,problem,end-user,Office Brush,FALSE,FALSE,TRUE,,0,bad,,,,Stanley Hudson
156970,2023-08-07 18:16:36.000000,2023-08-07 18:16:36.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,low,problem,end-user,Wood Works,FALSE,FALSE,TRUE,,0,bad,,,,Jan Levinson
156958,2023-08-07 17:19:06.000000,2023-08-07 17:19:06.000000,solved,2023-08-10 15:45:04.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,question,end-user,House Brush,FALSE,FALSE,TRUE,4213,133,bad,133.8833333,4213,4226,Stanley Hudson
156949,2023-08-07 16:37:32.000000,2023-08-07 16:37:32.000000,closed,,Dunder Mifflin Support,email,Kelly Kapoor Support Form,DM Support,low,question,end-user,Coal Kings,FALSE,FALSE,TRUE,,0,bad,,,,Pam Beesly (later Pam Halpert)
156934,2023-08-07 15:45:45.000000,2023-08-07 15:45:45.000000,solved,2023-08-08 15:39:19.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,urgent,question,agent,Office Brush,FALSE,TRUE,FALSE,1356,217,good,216.9666667,1356,1434,Karen Filippelli
156932,2023-08-07 15:32:19.000000,2023-08-07 15:32:19.000000,solved,2023-08-08 10:14:29.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,low,task,end-user,My Plumber,FALSE,TRUE,FALSE,1121,70,good,42.61666667,1104,1122,Kevin Malone
156925,2023-08-07 15:11:22.000000,2023-08-07 15:11:22.000000,pending,2023-08-07 16:43:37.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,question,end-user,Smart Phone Repair,FALSE,FALSE,FALSE,,170,,1516.7,,92,Ryan Howard
156918,2023-08-07 14:49:36.000000,2023-08-07 14:49:36.000000,solved,2023-08-14 15:10:42.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,normal,incident,end-user,Sky Tours,FALSE,TRUE,FALSE,9937,1953,bad,163.5666667,9937,10101,Michael Scott
156905,2023-08-07 13:55:02.000000,2023-08-07 13:55:02.000000,solved,2023-08-08 16:57:26.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,question,end-user,Office Brush,FALSE,TRUE,FALSE,1615,213,good,184.0166667,1615,1622,Holly Flax
156898,2023-08-07 13:38:39.000000,2023-08-07 13:38:39.000000,solved,2023-08-11 15:29:52.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Support,high,task,end-user,My Plumber,FALSE,FALSE,TRUE,5869,1587,good,257.0833333,5869,5871,Michael Scott
